"title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Ride or Die",2003,88,NA,3.9,84,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",1,0,0,0,0,1,0
"Refugee",2000,207,NA,6.1,54,4.5,4.5,0,4.5,14.5,4.5,24.5,24.5,4.5,14.5,"",0,0,0,1,0,1,0
"Action for Slander",1937,83,NA,5.6,12,14.5,0,0,0,14.5,14.5,24.5,0,14.5,4.5,"",0,0,0,1,0,0,0
"Allvarsamma leken, Den",1945,106,NA,2.7,6,64.5,0,14.5,0,0,14.5,0,0,0,0,"",0,0,0,1,0,0,0
"Farmhouse, The",1998,101,NA,5.5,28,14.5,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Bourreau des coeurs, Le",1983,90,NA,4.1,10,14.5,14.5,24.5,34.5,0,0,0,24.5,0,14.5,"",0,0,1,0,0,0,0
"I slik en natt",1958,98,NA,6.4,17,14.5,4.5,4.5,14.5,4.5,0,24.5,4.5,0,14.5,"",0,0,0,1,0,0,0
"Dance Craze",1982,50,NA,8,19,4.5,0,0,0,0,4.5,0,24.5,14.5,45.5,"",0,0,0,0,0,0,0
"Rage to Kill",1987,96,NA,1.7,20,74.5,4.5,4.5,0,0,14.5,0,4.5,0,0,"",1,0,0,0,0,0,0
"Roots",1995,4,NA,5.2,5,24.5,0,0,0,44.5,24.5,0,0,0,24.5,"",0,1,0,0,0,0,1
"What to Do On a Date",1951,11,NA,3.1,51,34.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,0,4.5,"",0,0,0,1,0,0,1
"Tag det som en mand",1941,99,NA,6.4,5,0,0,0,24.5,24.5,24.5,24.5,0,0,24.5,"",0,0,0,0,0,0,0
"John and Mary",1969,92,NA,5.9,255,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Atama-yama",2002,10,NA,6.8,142,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"",0,1,1,0,0,0,1
"Mako: The Jaws of Death",1976,91,NA,3.5,47,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"This Woman Is Dangerous",1952,100,NA,5.8,53,0,4.5,0,14.5,14.5,24.5,14.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"None But the Brave",1965,106,NA,6.5,208,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Armchair Hacker, The",1985,114,NA,7.9,10,14.5,0,0,0,14.5,0,0,34.5,14.5,44.5,"",1,0,1,0,0,0,0
"Wolf",1994,125,70000000,5.9,7192,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,1,0
"Grabben i graven bredvid",2002,94,NA,5.9,464,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Affairs of Susan, The",1945,110,NA,6.4,29,0,0,0,4.5,4.5,24.5,14.5,4.5,14.5,24.5,"",0,0,1,0,0,0,0
"Myth of the Male Orgasm, The",1993,90,NA,5.4,76,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,14.5,34.5,"",0,0,1,0,0,1,0
"Man with a Cloak, The",1951,81,NA,6.3,84,4.5,4.5,0,4.5,14.5,14.5,34.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Stockholm Marathon",1994,87,NA,4.9,219,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Famous Movie Dogs",1940,10,NA,6.2,9,0,0,0,14.5,0,34.5,24.5,24.5,0,14.5,"",0,0,0,0,0,0,1
"Nageuneneun kileseodo swiji anhneunda",1987,117,NA,7.1,8,14.5,0,0,0,0,14.5,24.5,14.5,24.5,14.5,"",0,0,0,1,0,0,0
"Captured!",1933,69,245000,6,36,0,4.5,4.5,4.5,14.5,24.5,34.5,14.5,0,0,"",0,0,0,1,0,1,0
"Jis Desh Mein Ganga Rehta Hain",2000,141,NA,5.1,20,14.5,14.5,0,14.5,14.5,24.5,14.5,14.5,0,4.5,"",0,0,1,0,0,0,0
"Pope Must Die, The",1991,95,NA,4.7,390,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Soldier's Leap, The",1998,26,75000,8.3,6,14.5,0,0,0,0,0,0,0,14.5,64.5,"",0,0,1,1,0,0,1
"Nine Good Teeth",2003,75,NA,7.2,23,0,0,0,0,4.5,0,24.5,24.5,4.5,34.5,"",0,0,0,0,1,0,0
"Salmonberries",1991,95,NA,6,210,14.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"George Raft Story, The",1961,106,NA,5.4,27,0,0,4.5,14.5,14.5,24.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Boot Camp",1996,6,NA,5.8,17,14.5,4.5,0,14.5,4.5,14.5,4.5,4.5,14.5,24.5,"",0,0,1,0,0,0,1
"Viaggio chiamato amore, Un",2002,96,NA,5.8,108,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,"",0,0,0,0,0,1,0
"Dark Side of Hollywood, The",1998,54,NA,6.5,10,14.5,0,0,0,0,34.5,34.5,24.5,14.5,0,"",0,0,0,0,1,0,0
"Enormous Changes at the Last Minute",1983,104,NA,4.8,42,4.5,4.5,4.5,4.5,45.5,4.5,14.5,4.5,4.5,0,"",0,0,0,1,0,0,0
"Size of Watermelons, The",1996,84,NA,5.1,71,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,24.5,"R",0,0,1,0,0,0,0
"Last Embrace",1979,102,NA,6.2,289,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Unde la soare e frig",1991,91,NA,6,6,0,0,14.5,0,0,0,0,34.5,14.5,34.5,"",0,0,0,1,0,0,0
"Storia di una monaca di clausura",1973,86,NA,6,29,0,0,14.5,14.5,24.5,4.5,34.5,0,4.5,14.5,"",0,0,0,1,0,0,0
"Bubbles Galore",1996,94,NA,3.2,77,34.5,14.5,4.5,4.5,4.5,4.5,0,4.5,4.5,24.5,"",0,0,1,0,0,0,0
"Crossroads",1976,36,NA,5.1,10,14.5,24.5,14.5,14.5,0,14.5,14.5,0,34.5,0,"",0,0,0,0,0,0,1
"Silent Trigger",1996,90,15000000,4.7,432,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"R",1,0,0,1,0,0,0
"Down to Earth",2001,87,30000000,5.1,3720,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,1,0
"Father Noah's Ark",1933,8,NA,6.8,52,0,4.5,4.5,4.5,4.5,14.5,34.5,14.5,14.5,4.5,"",0,1,1,0,0,0,1
"Taking of Beverly Hills, The",1991,96,NA,4,167,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,"",1,0,0,0,0,0,0
"Nothing But the Night",1972,90,NA,4.5,95,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Rideau cramoisi, Le",1953,44,NA,8.1,6,0,0,0,0,0,14.5,0,14.5,14.5,45.5,"",0,0,0,0,0,0,1
"Tropic Zone",1953,94,NA,2.7,30,24.5,14.5,14.5,14.5,14.5,14.5,14.5,0,0,4.5,"",0,0,0,1,0,0,0
"Stranger Is Watching, A",1982,92,NA,3.8,80,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Dastforoush",1987,95,NA,6.9,45,4.5,0,0,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"",0,0,0,0,0,0,0
"Raiders of Old California",1957,72,NA,6.4,7,0,0,0,14.5,14.5,0,0,45.5,0,14.5,"",0,0,0,0,0,0,0
"Yugoslavia: The Avoidable War",1999,165,NA,6,8,34.5,0,0,0,0,0,14.5,14.5,0,34.5,"",0,0,0,0,1,0,0
"Death Becomes Her",1992,99,55000000,5.6,9887,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,"",0,0,1,0,0,0,0
"Watermark",2003,76,NA,4,41,4.5,4.5,4.5,4.5,0,14.5,14.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"United by Divine Teaching",1994,54,NA,5.5,16,14.5,0,14.5,0,0,0,0,0,4.5,64.5,"",0,0,0,0,0,0,0
"We Work Again",1937,15,NA,6.4,15,0,0,0,24.5,4.5,24.5,24.5,24.5,14.5,0,"",0,0,0,0,1,0,1
"Long Life, Happiness & Prosperity",2002,90,NA,6.4,116,24.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,"",0,0,1,1,0,1,0
"Bob Roberts",1992,102,NA,7.1,4317,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,1,0,0,0,0
"Nina",2004,90,NA,8.1,59,4.5,0,4.5,4.5,4.5,14.5,4.5,24.5,24.5,24.5,"",0,1,0,1,0,0,0
"We're in the Money",1933,7,NA,3.3,8,0,14.5,34.5,14.5,14.5,24.5,0,0,0,0,"",0,1,1,0,0,0,1
"Dark Odyssey",1961,85,NA,5.6,10,0,0,0,14.5,0,45.5,14.5,24.5,0,14.5,"",0,0,0,1,0,0,0
"Cuba feliz",2000,96,NA,5.6,37,4.5,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,"",0,0,0,0,1,0,0
"Last Island, The",1990,115,NA,6.6,51,4.5,0,4.5,0,4.5,14.5,14.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Wilczyca",1983,98,NA,5.5,8,14.5,0,0,14.5,0,14.5,14.5,0,14.5,34.5,"",0,0,0,0,0,0,0
"Cirkeline X - Kanon-fotograf Fredrik",1970,14,NA,6.1,7,0,0,0,0,44.5,24.5,0,14.5,0,14.5,"",0,0,0,0,0,0,1
"Sap saam taai bo",1970,117,NA,6.3,54,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"",1,0,0,1,0,0,0
"Tasty",1999,14,NA,9.6,7,0,0,0,0,0,0,14.5,0,0,84.5,"",0,0,1,0,0,0,1
"Men of Respect",1991,113,NA,4.9,201,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Serengeti Symphony",1998,82,NA,6.8,21,0,0,0,0,0,14.5,14.5,34.5,14.5,4.5,"",0,0,0,0,1,0,0
"Me sobra un marido",1987,100,NA,1.7,5,44.5,0,24.5,0,24.5,0,0,0,0,24.5,"",0,0,1,0,0,0,0
"Switching Channels",1988,105,NA,5.5,668,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Offerings",1989,95,NA,3.8,62,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Yatzati L'Hapes Ahavah - Techef Ashuv",1997,55,NA,7.5,69,4.5,0,0,4.5,0,4.5,0,4.5,14.5,74.5,"",0,0,0,1,1,1,0
"Quick Millions",1931,72,NA,7,13,0,0,4.5,4.5,4.5,14.5,14.5,4.5,14.5,24.5,"",0,0,0,1,0,0,0
"Forbidden Zone",1980,74,NA,6.8,690,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,45.5,"",0,0,0,0,0,0,0
"Real Cancun, The",2003,96,8000000,2.8,1504,45.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,1,0,0
"Shu-u",1956,91,NA,6.9,8,14.5,0,0,0,0,24.5,14.5,24.5,14.5,14.5,"",0,0,0,0,0,0,0
"Colombes, Les",1972,116,NA,5.3,11,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"It Happened in Hollywood",1937,67,NA,7,5,0,0,0,44.5,0,24.5,24.5,0,0,24.5,"",0,0,1,0,0,0,0
"Inadmissible Evidence",1968,94,NA,6.4,12,0,4.5,0,0,34.5,4.5,24.5,0,4.5,14.5,"",0,0,0,1,0,0,0
"Mirror Man",2003,16,NA,5.5,15,0,0,4.5,4.5,4.5,14.5,14.5,14.5,0,44.5,"",0,0,1,0,0,0,1
"Volpone",1941,94,NA,7,38,0,4.5,0,0,4.5,4.5,14.5,24.5,14.5,34.5,"",0,0,1,0,0,0,0
"Misbehavers, The",2004,120,10000,7.7,21,24.5,0,0,0,0,0,0,0,14.5,64.5,"",0,0,0,0,1,0,0
"Signora della notte, La",1985,90,NA,4.5,23,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,34.5,"",0,0,0,0,0,0,0
"Just Can't Get Enough",2001,95,NA,5,52,4.5,4.5,4.5,14.5,4.5,14.5,14.5,4.5,4.5,24.5,"",0,0,0,0,0,0,0
"Andy Hardy's Private Secretary",1941,101,NA,6.2,52,4.5,0,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,"",0,0,1,0,0,0,0
"Hans och hennes",2001,96,NA,5.7,298,4.5,4.5,4.5,4.5,24.5,34.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Hire: Beat the Devil, The",2002,11,NA,7.1,729,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"",1,0,1,0,0,0,1
"Tine",1964,137,NA,5.9,7,14.5,0,14.5,0,14.5,44.5,0,0,14.5,0,"",0,0,0,1,0,0,0
"Duvar",1983,117,NA,7.2,132,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Late Watch",2004,80,NA,4.2,36,4.5,4.5,0,4.5,0,4.5,4.5,4.5,24.5,45.5,"",0,0,1,0,0,0,0
"Familien Gregersen",2004,240,NA,5.1,46,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,0,14.5,"",0,0,0,1,0,0,0
"Ik beweeg, dus ik besta",1998,8,NA,6.4,8,14.5,0,24.5,0,14.5,0,14.5,24.5,14.5,0,"",0,1,0,0,0,0,1
"Franchise Affair, The",1950,95,NA,6,12,0,14.5,0,4.5,24.5,4.5,34.5,0,0,4.5,"",0,0,0,1,0,1,0
"Smilla's Sense of Snow",1997,120,35000000,6.3,3722,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"R",1,0,0,1,0,0,0
"Sella d'argento",1978,100,NA,6,28,4.5,4.5,0,14.5,14.5,14.5,24.5,0,4.5,14.5,"",1,0,0,0,0,0,0
"Women in Love",1969,131,1600000,7.2,817,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,"",0,0,0,1,0,1,0
"Tease for Two",1965,6,NA,6.4,23,0,4.5,0,4.5,14.5,14.5,34.5,14.5,0,4.5,"",0,1,1,0,0,0,1
"Wyatt Earp: Return to Tombstone",1994,100,NA,5.5,35,4.5,0,4.5,14.5,24.5,4.5,4.5,4.5,0,24.5,"",0,0,0,0,0,0,0
"Fox and the Grapes, The",1941,8,NA,8.5,6,0,0,0,0,0,0,14.5,34.5,14.5,34.5,"",0,1,0,0,0,0,1
"Fort Saganne",1984,175,NA,6.3,141,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"",1,0,0,1,0,0,0
"Petite amie, La",1988,87,NA,5.5,6,0,0,0,0,45.5,14.5,14.5,14.5,0,0,"",0,0,1,0,0,1,0
"Predskazaniye",1993,113,NA,4.9,45,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,"",0,0,0,0,0,1,0
"Hoose-Gow, The",1929,18,NA,7.3,97,0,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"",0,0,1,0,0,0,1
"Attic, The",1979,91,NA,4.6,110,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,0,4.5,"",0,0,0,1,0,0,0
"Give and Take, and Take",2003,80,18000,7.1,16,14.5,0,0,0,14.5,0,0,24.5,14.5,34.5,"",0,0,0,0,0,0,0
"Lady by Choice",1934,85,NA,5.1,19,4.5,0,4.5,4.5,24.5,34.5,14.5,0,0,14.5,"",0,0,1,0,0,0,0
"Rainbow 'Round My Shoulder",1952,78,NA,7.3,6,0,0,0,0,14.5,14.5,14.5,34.5,0,14.5,"",0,0,0,0,0,0,0
"Time with Nyenne",2000,26,NA,9.4,5,0,0,0,0,0,0,0,0,64.5,44.5,"",0,0,0,1,0,0,1
"Playa de los galgos, La",2002,135,NA,7.2,54,4.5,4.5,4.5,14.5,4.5,4.5,24.5,14.5,4.5,24.5,"",0,0,0,1,0,0,0
"Dr. Jekyll and Mr. Hyde",1941,90,NA,6.7,804,4.5,4.5,4.5,4.5,4.5,24.5,34.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Vita lejoninnan, Den",1996,103,NA,4.9,84,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Learning to Swim",1999,20,NA,9.3,7,0,0,0,0,0,0,0,24.5,14.5,45.5,"",0,0,0,0,0,0,1
"That's Dancing!",1985,105,NA,6.7,245,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,0,0,1,0,0
"Gabriela",2001,93,NA,7.4,861,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,44.5,"R",0,0,0,0,0,1,0
"Fifth Ward",1998,110,NA,3.6,17,14.5,4.5,0,0,0,4.5,14.5,0,0,45.5,"R",0,0,0,0,0,0,0
"Broken English",1981,93,NA,7.2,5,0,0,0,0,0,24.5,44.5,44.5,0,0,"",0,0,0,1,0,0,0
"Dream Deceivers: The Story Behind James Vance Vs. Judas Priest",1992,60,NA,6.1,27,4.5,0,0,0,4.5,14.5,4.5,24.5,14.5,24.5,"",0,0,0,0,1,0,0
"Killing Spree",1987,90,75000,3.6,53,24.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Downtown - Die nackten Puppen der Unterwelt",1975,82,NA,3.4,5,0,24.5,0,24.5,24.5,0,44.5,0,0,0,"",0,0,1,0,0,0,0
"Jakten",1959,94,NA,6.4,37,34.5,14.5,4.5,0,0,0,4.5,4.5,14.5,24.5,"",0,0,0,0,0,0,0
"Best of the Best",1989,97,NA,5.3,1168,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"",1,0,0,1,0,0,0
"Un homme qui dort",1974,93,NA,9.4,11,0,0,0,0,0,4.5,0,0,34.5,45.5,"",0,0,0,1,0,0,0
"Dating the Enemy",1996,97,NA,6.1,428,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"",0,0,1,0,0,1,0
"Prince of Players",1955,102,NA,6.5,38,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"Baby Blue Marine",1976,90,NA,5.1,110,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Ko to tamo peva",1980,86,NA,8.1,664,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,74.5,"",0,0,1,0,0,0,0
"Zee die denkt, De",2000,100,NA,7,97,4.5,0,4.5,4.5,4.5,4.5,4.5,24.5,14.5,24.5,"",0,0,1,1,0,0,0
"Carson City Kid, The",1940,57,NA,6.6,33,0,0,0,0,14.5,34.5,34.5,4.5,0,0,"",0,0,0,0,0,0,0
"Hito-kiri Yota: Kyoken San-kyodai",1972,86,NA,5.6,5,0,0,0,0,24.5,24.5,0,0,24.5,44.5,"",1,0,0,0,0,0,0
"Fish Out of Water",1999,95,NA,4.1,27,14.5,14.5,4.5,14.5,14.5,14.5,4.5,0,4.5,14.5,"PG",1,0,1,0,0,0,0
"Darklands",1996,90,750000,4,103,4.5,4.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"Blonde Venus",1932,93,NA,7.1,426,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"Return to Peyton Place",1961,123,NA,5.4,116,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"That Lady from Rio",1976,76,NA,5.4,15,4.5,14.5,0,4.5,14.5,24.5,0,14.5,0,24.5,"",0,0,0,0,0,0,0
"Sagarika",1956,152,NA,5.1,10,14.5,0,0,0,14.5,0,14.5,14.5,0,64.5,"",0,0,0,0,0,0,0
"Beat",1999,13,NA,7.8,14,4.5,0,0,0,0,14.5,4.5,4.5,45.5,4.5,"",0,0,0,0,0,0,1
"Return to Innocence",2001,98,100000,7.5,477,4.5,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,24.5,"",0,0,0,1,0,0,0
"Scanners II: The New Order",1991,104,NA,4.6,264,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Tu mi turbi",1983,96,NA,6.6,27,0,0,0,0,4.5,24.5,44.5,0,14.5,14.5,"",0,0,1,0,0,0,0
"Survival Quest",1989,96,NA,5.2,70,4.5,4.5,4.5,4.5,24.5,14.5,14.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Daffy Duck's Quackbusters",1988,72,NA,6.7,224,0,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,14.5,"",0,1,1,0,0,0,0
"Leggenda di Al, John e Jack, La",2002,105,NA,5.7,202,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Light That Failed, The",1939,97,NA,6.5,67,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,14.5,"",0,0,0,1,0,0,0
"Collateral Damages",2003,67,NA,6.9,6,0,0,0,0,0,14.5,34.5,0,0,45.5,"",0,0,0,0,1,0,0
"Curse of the Mummy's Tomb, The",1964,81,NA,4.5,170,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Massacre River",1949,78,NA,4.8,7,0,0,14.5,14.5,45.5,0,14.5,0,0,0,"",0,0,0,0,0,0,0
"Glass Menagerie, The",1950,107,NA,6.9,234,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"Don't Open 'Til Christmas",1984,86,NA,2.2,67,34.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Panic in Needle Park, The",1971,110,NA,6.9,979,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,14.5,14.5,"",0,0,0,1,0,1,0
"Rodjen kao ratnik",1994,84,NA,5,8,45.5,0,0,14.5,0,0,24.5,0,0,14.5,"",1,0,0,1,0,0,0
"Pleasure Beach",1983,74,NA,8,10,0,0,0,14.5,14.5,14.5,0,14.5,24.5,44.5,"",0,0,0,0,0,0,0
"Simon, King of the Witches",1971,91,NA,3.5,50,24.5,4.5,14.5,4.5,4.5,4.5,24.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Western Heritage",1948,61,NA,4.8,10,0,0,0,14.5,14.5,0,0,45.5,14.5,24.5,"",0,0,0,0,0,0,0
"Cure, The",1995,97,NA,6.9,1568,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"PG-13",0,0,0,1,0,0,0
"Lonely in America",1991,96,NA,4.1,34,14.5,4.5,0,14.5,14.5,4.5,14.5,14.5,0,24.5,"",0,0,1,0,0,1,0
"Vakvagany",2002,86,20000,6.3,30,14.5,0,0,14.5,4.5,24.5,4.5,14.5,4.5,14.5,"",0,0,0,0,1,0,0
"Isi/Disi - Amor a lo bestia",2004,95,NA,3.7,119,24.5,14.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Vulkanmannen",1997,77,NA,2.8,10,24.5,0,24.5,14.5,14.5,0,14.5,24.5,0,14.5,"",0,0,0,0,1,0,0
"Grand Exit",1935,68,NA,4.3,5,0,24.5,0,0,0,24.5,44.5,24.5,0,0,"",0,0,0,0,0,0,0
"T-Force",1995,105,NA,3.1,74,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,"",1,0,0,0,0,0,0
"Madagascar",1994,50,NA,7.3,17,0,0,0,0,14.5,14.5,14.5,14.5,14.5,24.5,"",0,0,0,0,0,0,0
"Rose de Pierrot, La",1992,17,NA,1.8,10,14.5,14.5,0,0,0,14.5,24.5,14.5,14.5,34.5,"",0,0,0,0,0,0,1
"Black Cat, The",1934,65,95745,7.2,788,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,"",0,0,0,0,0,0,0
"Nuit de Varennes, La",1982,135,NA,7.2,270,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"",0,0,0,1,0,0,0
"Inspiration",1931,74,438000,6,65,0,4.5,4.5,4.5,14.5,14.5,34.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"International Crime",1938,62,NA,5.9,19,0,0,0,4.5,34.5,34.5,24.5,0,0,0,"",0,0,0,0,0,0,0
"Joyce Story, A",2003,85,NA,9.2,5,0,0,0,0,0,0,0,44.5,0,64.5,"",0,0,1,0,0,0,0
"Sourire du clown, Le",1999,89,NA,5.3,17,0,0,4.5,24.5,14.5,14.5,24.5,4.5,14.5,0,"",0,0,0,1,0,0,0
"Two-Gun Gussie",1918,11,NA,7.2,11,0,0,0,0,0,24.5,45.5,14.5,0,0,"",0,0,1,0,0,0,1
"Parents terribles, Les",1948,105,NA,7.3,79,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"BUtterfield 8",1960,109,2500000,6,717,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"This Is John",2003,8,NA,6.1,16,4.5,0,0,4.5,14.5,14.5,4.5,14.5,14.5,14.5,"",0,0,0,0,0,0,1
"Splav 'Meduza'",1980,101,NA,6.1,12,0,0,4.5,0,4.5,0,24.5,24.5,4.5,24.5,"",0,0,0,1,0,0,0
"Ombrellone, L'",1966,90,NA,6.2,12,0,0,0,0,4.5,34.5,44.5,0,4.5,4.5,"",0,0,1,0,0,0,0
"Essen, schlafen, keine Frauen",2002,77,NA,7.7,12,0,0,0,0,4.5,24.5,4.5,14.5,4.5,34.5,"",0,0,0,0,1,0,0
"Arguing the World",1998,106,NA,5.9,27,14.5,0,4.5,0,4.5,14.5,24.5,14.5,4.5,24.5,"",0,0,0,0,1,0,0
"Mountain Rhythm",1939,61,NA,7.4,6,0,0,0,0,14.5,0,34.5,14.5,14.5,14.5,"",0,0,0,0,0,0,0
"Men in Black II",2002,88,140000000,5.6,21580,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0
"Comrades",1987,180,NA,5.4,35,4.5,0,0,14.5,4.5,0,4.5,24.5,4.5,44.5,"",0,0,0,1,0,0,0
"Ne si otivay!",1976,95,NA,7.7,5,0,0,0,0,0,0,24.5,44.5,24.5,24.5,"",0,0,0,0,0,0,0
